FishID,Weight (g),FrameIndex,Timestamp (s),FPS_Top,FPS_Front,Length (cm),Width (cm),Height (cm),Area (cm²),Perimeter (cm),TopMaskPixels,FrontMaskPixels,BlurTop,BlurFront,Score
fish6,13.78,3880,194.0,20.0,20.0,8.79365617568504,6.400591033380774,4.4,50.91012514220704,26.866811491394664,938,787,446.41604578313013,266.77026363744744,731.9463094205776
fish6,13.78,3885,194.25,20.0,20.0,8.56835815494246,6.231533203594517,4.4,48.78649981039059,26.374842768652208,980,829,442.83118467201894,266.93371415828074,729.3648988302997
fish6,13.78,3890,194.5,20.0,20.0,8.373622742330133,6.231533203594517,4.533333333333333,45.90443686006825,25.633303137830172,949,866,442.8539190470191,266.9331868145307,728.7671058615498
fish6,13.78,3895,194.75,20.0,20.0,8.192526920595242,5.999838444273123,4.666666666666667,43.572241183162674,24.97718494094718,928,897,442.8045006442412,266.9336165020307,728.2981171462718
fish6,13.78,3900,195.0,20.0,20.0,7.789416504493146,5.647326965757531,4.8,38.395904436860064,23.778182255375704,882,1025,443.2679036076863,265.60076145422187,726.5086650619081
fish6,13.78,3905,195.25,20.0,20.0,7.857613716023687,5.566300248522029,4.8,36.973833902161545,23.247047785614175,847,1050,445.7112629826863,265.5971677042219,728.2484306869083
fish6,13.78,3910,195.5,20.0,20.0,7.984151917105475,5.647326965757531,4.666666666666667,38.07356844899506,23.568216215450068,855,1057,445.71208763546406,265.5959307250552,728.4080183605193
fish6,13.78,3915,195.75,20.0,20.0,8.249931167915864,5.89362220102798,5.2,39.78005309063329,23.95781218880531,869,1197,445.70240881601967,265.6000973917219,728.6825062077415
fish6,13.78,3920,196.0,20.0,20.0,8.274313951607937,5.746651727897616,5.466666666666667,39.419795221842996,24.07294329215936,864,1322,445.68333329686294,266.0813994750552,729.0447327719181
fish6,13.78,3925,196.25,20.0,20.0,8.602905446121923,5.796551637380221,5.733333333333333,40.178232840348876,24.36809040547051,873,1407,444.48378034711294,266.13180312088855,728.0755834680015
fish6,13.78,3930,196.5,20.0,20.0,8.607320986025822,5.792579211465668,5.733333333333333,40.14031095942358,24.448661589082114,873,1444,444.4788931943352,266.16814426672187,728.1070374610572
fish6,13.78,3935,196.75,20.0,20.0,8.606375329515448,5.604389108761357,5.733333333333333,39.40083428138035,24.385250811850263,855,1424,444.5098654165574,266.1663148396386,727.776180256196
fish6,13.78,3940,197.0,20.0,20.0,8.984835533532907,5.600547425616502,5.733333333333333,40.27303754266211,24.782931108369898,872,1440,438.5952126387796,260.9307549438052,716.9659675825849
fish6,13.78,3945,197.25,20.0,20.0,8.993965241712402,5.407086012152085,5.733333333333333,39.40083428138035,24.74724035188379,846,1486,438.6066796526684,260.9286716104719,716.4553512631402
fish6,13.78,3950,197.5,20.0,20.0,9.182416829956109,5.024603982253114,6.0,37.94084186575653,24.698784996792167,833,1536,440.2484415169987,264.0104751891666,720.9189167061653
fish6,13.78,3955,197.75,20.0,20.0,9.372462588562161,5.205378518488605,6.0,39.419795221842996,24.994241788467626,830,1558,440.19065505866536,264.01186190791657,720.802516966582
fish6,13.78,3960,198.0,20.0,20.0,9.372462588562161,5.024603982253114,6.0,38.926810769814175,24.917484941590594,822,1632,440.2379727669986,267.6076431579166,724.2856159249152
fish6,13.78,4245,212.25,20.0,20.0,7.984151917105475,4.089443664858901,3.6,26.204019719378078,20.83867988925913,592,326,437.08038592075303,261.8321125043127,710.7524984250657
fish6,13.78,4380,219.0,20.0,20.0,6.621004028819175,5.4525915531452025,1.6,31.32347364429275,20.97479128393808,757,201,439.95532950236,257.11023103958763,712.2055605419476
