FishID,Weight (g),FrameIndex,Timestamp (s),FPS_Top,FPS_Front,Length (cm),Width (cm),Height (cm),Area (cm²),Perimeter (cm),TopMaskPixels,FrontMaskPixels,BlurTop,BlurFront,Score,_Truth_Length (cm),_AbsError_Length (cm),_SelectionMode
fish10,17.7,8490,424.5,20.0,20.0,19.863012086457523,8.373622742330133,0.9333333333333332,120.64846416382252,48.13807565561433,908,108,419.518415590922,245.82988912692605,683.508304717848,20.44814786044034,0.5851357739828167,within
fish10,17.7,8491,424.55,20.0,20.0,19.863012086457523,8.373622742330133,0.9333333333333332,120.62950322335986,48.214443709894255,921,108,419.47551619871166,245.92974585533145,683.825262054043,20.44814786044034,0.5851357739828167,within
fish10,17.7,8492,424.6,20.0,20.0,19.863012086457523,8.373622742330133,0.9333333333333332,121.71027682973072,48.21629620865525,922,108,419.4847826870388,245.93640601158145,683.8611886986203,20.44814786044034,0.5851357739828167,within
fish10,17.7,8494,424.7,20.0,20.0,19.863012086457523,8.373622742330133,0.9333333333333332,130.03412969283275,49.5213457429423,995,108,427.67662298350393,245.9757679843478,693.5523909678517,20.44814786044034,0.5851357739828167,within
fish10,17.7,8495,424.75,20.0,20.0,19.863012086457523,8.373622742330133,0.9333333333333332,130.03412969283275,49.5213457429423,1019,108,427.7526734227311,245.9923304907481,694.1250039134792,20.44814786044034,0.5851357739828167,within
fish10,17.7,8496,424.8,20.0,20.0,20.25248291168218,8.373622742330133,0.9333333333333332,132.97307546454303,50.13872661216254,1042,108,427.58404936159866,246.0554620137109,694.4795113753096,20.44814786044034,0.19566494875816076,within
fish10,17.7,8497,424.85,20.0,20.0,20.05774749906985,8.76309356755479,0.5333333333333333,138.39590443686004,50.28156879876831,1285,85,426.7317474702623,245.95223943578935,698.3839869060517,20.44814786044034,0.3904003613704887,within
fish10,17.7,8498,424.9,20.0,20.0,20.05774749906985,8.76309356755479,0.5333333333333333,138.39590443686004,50.28156879876831,1285,85,426.4001242063735,246.21570948787272,698.3158336942462,20.44814786044034,0.3904003613704887,within
fish10,17.7,8499,424.95,20.0,20.0,20.44721832429451,8.76309356755479,0.5333333333333333,141.3727720894956,50.86904583441769,1306,85,425.9233489305285,246.21570948787272,698.2590584184012,20.44814786044034,0.0009295361458292462,within
fish10,17.7,8500,425.0,20.0,20.0,20.44721832429451,8.76309356755479,0.5333333333333333,141.3727720894956,50.86904583441769,1313,85,425.4815955041201,246.21570948787272,697.9573049919928,20.44814786044034,0.0009295361458292462,within
fish10,17.7,8501,425.05,20.0,20.0,20.25248291168218,8.76309356755479,0.5333333333333333,139.15434205536593,50.48726320405094,1302,85,425.1531710363129,246.21570948787272,697.4088805241856,20.44814786044034,0.19566494875816076,within
fish10,17.7,8502,425.1,20.0,20.0,20.25248291168218,8.76309356755479,0.5333333333333333,139.15434205536593,50.48726320405094,1302,85,424.9350199946462,246.21570948787272,697.1907294825189,20.44814786044034,0.19566494875816076,within
fish10,17.7,8503,425.15,20.0,20.0,20.25248291168218,8.76309356755479,0.5333333333333333,139.15434205536593,50.48726320405094,1301,85,424.7963744434311,246.21570948787272,697.0320839313038,20.44814786044034,0.19566494875816076,within
fish10,17.7,8504,425.2,20.0,20.0,20.44721832429451,8.76309356755479,0.5333333333333333,139.85589685248385,50.623337920183,1308,85,424.5029630057441,246.21570948787272,696.8786724936167,20.44814786044034,0.0009295361458292462,within
fish10,17.7,8505,425.25,20.0,20.0,20.44721832429451,8.76309356755479,0.5333333333333333,139.6662874478574,50.44924649376336,1343,85,424.4368432549183,246.21570948787272,697.5125527427911,20.44814786044034,0.0009295361458292462,within
fish10,17.7,8506,425.3,20.0,20.0,20.44721832429451,8.76309356755479,0.5333333333333333,140.17823284034887,50.49542469144944,1351,85,424.28174327226816,246.21570948787272,697.5174527601408,20.44814786044034,0.0009295361458292462,within
fish10,17.7,8507,425.35,20.0,20.0,20.44721832429451,8.76309356755479,0.5333333333333333,140.17823284034887,50.49542469144944,1373,85,424.055727647268,243.73918605037272,695.2549136976409,20.44814786044034,0.0009295361458292462,within
fish10,17.7,8508,425.4,20.0,20.0,20.44721832429451,8.76309356755479,0.5333333333333333,140.17823284034887,50.49542469144944,1375,85,424.00716426849374,243.6697003732893,695.176864641783,20.44814786044034,0.0009295361458292462,within
fish10,17.7,8509,425.45,20.0,20.0,20.44721832429451,8.76309356755479,0.5333333333333333,140.19719378081152,50.49927359423232,1361,85,423.8292736434936,243.61074855037268,694.6600221938663,20.44814786044034,0.0009295361458292462,within
fish10,17.7,8510,425.5,20.0,20.0,20.44721832429451,8.76309356755479,0.5333333333333333,140.19719378081152,50.49927359423232,1366,85,423.6307189452373,243.621249852456,694.5719687976933,20.44814786044034,0.0009295361458292462,within
fish10,17.7,8512,425.6,20.0,20.0,20.64195373690684,8.957828980167118,0.5333333333333333,143.4584755403868,50.860911461286776,1435,85,423.53895691905086,243.62135401912263,695.8603109381736,20.44814786044034,0.19380587646649872,within
fish10,17.7,8513,425.65,20.0,20.0,20.64195373690684,9.152564392779446,0.5333333333333333,145.63898369359117,51.020588497347184,1475,85,423.49979893293977,243.74508448787267,696.7448834208125,20.44814786044034,0.19380587646649872,within
fish10,17.7,8514,425.7,20.0,20.0,20.64195373690684,9.152564392779446,0.5333333333333333,145.07015547971176,50.95476842708389,1476,85,421.1993258115226,243.73218084203936,694.451506653562,20.44814786044034,0.19380587646649872,within
fish10,17.7,8515,425.75,20.0,20.0,20.64195373690684,9.152564392779446,0.5333333333333333,145.07015547971176,50.95476842708389,1470,85,421.160632266273,243.73161443578937,694.2922467020625,20.44814786044034,0.19380587646649872,within
fish10,17.7,8516,425.8,20.0,20.0,20.64195373690684,9.152564392779446,0.5333333333333333,147.5919605612438,51.72847249710768,1513,85,421.1446643739865,243.73265284473624,695.1373172187227,20.44814786044034,0.19380587646649872,within
fish10,17.7,8517,425.85,20.0,20.0,20.64195373690684,9.152564392779446,0.5333333333333333,147.5919605612438,51.72847249710768,1519,85,421.233140884211,243.7327146911621,695.3458555753731,20.44814786044034,0.19380587646649872,within
fish10,17.7,8518,425.9,20.0,20.0,20.64195373690684,9.152564392779446,0.5333333333333333,147.5919605612438,51.72847249710768,1544,85,421.05964699207817,243.73257146199543,695.6722184540736,20.44814786044034,0.19380587646649872,within
fish10,17.7,8519,425.95,20.0,20.0,20.966017520163376,9.200278075152836,0.5333333333333333,149.35532802426997,51.78314637482588,1539,85,420.9835749330121,243.73233710187253,695.4959120348846,20.44814786044034,0.5178696597230363,within
fish10,17.7,8520,426.0,20.0,20.0,20.931617314599823,9.200278075152836,0.5333333333333333,150.4171406901782,51.75544056121349,1623,85,421.0024334083652,243.73211575249564,697.1945491608608,20.44814786044034,0.48346945415948284,within
fish10,17.7,8580,429.0,20.0,20.0,20.43376667614851,4.989435662917586,8.4,74.08039438756161,45.92817412294767,828,2079,420.4252602899999,246.76341437402303,683.7486746640229,20.44814786044034,0.01438118429182822,within
fish10,17.7,8581,429.05,20.0,20.0,20.863516674433267,4.833570967164513,8.4,72.77208949563897,46.56026659482835,817,1976,420.3718922465007,246.78993128576283,683.5018235322635,20.44814786044034,0.41536881399292724,within
fish10,17.7,8582,429.1,20.0,20.0,21.424557670620995,5.024022325499287,8.666666666666666,76.9814182783466,47.42773964856524,843,1843,420.407547631365,246.7936226920128,684.0611703233777,20.44814786044034,0.9764098101806553,within
fish10,17.7,8583,429.15,20.0,20.0,21.932869216361457,5.558303396727704,7.466666666666667,84.3382631778536,49.36612234140317,899,1792,420.2958678595649,246.7781182317098,685.0539860912747,20.44814786044034,1.484721355921117,within
fish10,17.7,9855,492.75,20.0,20.0,19.24179078766302,7.796778213855132,48.66666666666666,105.1763367463026,44.58065312956678,1432,1418,431.1010414550028,250.0617445468479,709.8027860018507,20.44814786044034,1.206357072777319,within
fish10,17.7,9856,492.8,20.0,20.0,19.211708064926093,8.021935091834967,48.66666666666666,111.54721274175198,45.80942219701533,1740,1885,430.6569877013407,250.0610023657481,715.5179900670887,20.44814786044034,1.2364397955142472,within
fish10,17.7,9857,492.85,20.0,20.0,19.583653416158025,8.120189768976472,48.66666666666666,112.95032233598783,46.15676074684787,1846,2422,430.4767099548339,250.070461954583,717.4671719094168,20.44814786044034,0.8644944442823146,within
fish10,17.7,9859,492.95,20.0,20.0,19.469268349805,8.199631601557705,47.2,127.68297307546452,47.62559875015978,2180,3480,427.2675997467984,250.07519510481092,720.9427948516093,20.44814786044034,0.9788795106353412,within
fish11,13.0,1156,57.8,20.0,20.0,25.705074464827383,24.34192657654108,8.4,495.6769055745164,85.04175818940938,3621,3135,436.5835934217665,246.9037825412326,755.907375962999,26.712832980685764,1.0077585158583808,within
fish11,13.0,1758,87.9,20.0,20.0,27.682936227689115,9.096631001617927,2.933333333333333,199.94311717861203,64.08512863618134,2649,522,433.4288270935058,252.16016261287265,738.5689897063785,26.712832980685764,0.970103247003351,within
