FishID,Weight (g),FrameIndex,Timestamp (s),FPS_Top,FPS_Front,Length (cm),Width (cm),Height (cm),Area (cm²),Perimeter (cm),TopMaskPixels,FrontMaskPixels,BlurTop,BlurFront,Score,_Truth_Length (cm),Width_truth (cm),Area_truth (cm²),Perimeter_truth (cm),_AbsError_Length (cm),_PerFishScale,_PerFishScale_Width,_PerFishScale_Perimeter,_PerFishScale_Area,_CompositeRelError,_SelectionMode
fish2,16.0,5436,271.8,20.0,20.0,24.594533398323446,7.026762229512524,1.4471551839254326,95.99486593531446,65.38800739617587,2440,246,472.8572656057097,260.6707421669854,782.3280077726951,24.59605212089343,3.237973922338241,56.95595003287311,52.13504557120494,0.0015187225699833107,0.986696716312795,0.32651912012710094,0.8372911875435075,0.29129557534301814,0.5274499991774698,within
fish2,16.0,5437,271.85,20.0,20.0,24.01809902180024,7.277718023423685,1.4471551839254326,98.0382251698775,66.07439715695698,2413,219,473.0350563000149,260.6718033649019,781.9668596649168,24.59605212089343,3.237973922338241,56.95595003287311,52.13504557120494,0.5779530990931896,0.986696716312795,0.32651912012710094,0.8372911875435075,0.29129557534301814,0.5649454379388649,fill
fish3,81.9,140,7.0,20.0,20.0,20.073968783659854,8.79086406563136,5.804049496436775,128.50063755458123,48.928922293586524,5209,2663,461.1042576763955,268.4046934202406,833.6889510966362,19.76003232209579,9.436867755392324,126.31828922495274,47.81281936686972,0.3139364615640652,0.8883749229239962,0.7840386915784875,0.8870512545653065,0.6629013960329246,0.03124062762811053,within
fish3,81.9,141,7.05,20.0,20.0,20.12918556315287,8.930590882149268,5.804049496436775,131.0301776639234,49.12502676336322,5342,2723,461.0536934271731,268.40678977440723,836.3004832015803,19.76003232209579,9.436867755392324,126.31828922495274,47.81281936686972,0.3691532410570808,0.8883749229239962,0.7840386915784875,0.8870512545653065,0.6629013960329246,0.034269257131444776,within
fish3,81.9,385,19.25,20.0,20.0,19.92722294936816,9.079020614644447,1.421399876678394,124.45337337963382,47.117757943260436,4418,170,464.1101214687019,269.2886880744828,821.7588095431846,19.76003232209579,9.436867755392324,126.31828922495274,47.81281936686972,0.16719062727237244,0.8883749229239962,0.7840386915784875,0.8870512545653065,0.6629013960329246,0.018920482181108554,within
fish3,81.9,386,19.3,20.0,20.0,20.009959027353577,9.003503932903467,1.0660499075087955,123.60027357805174,47.0465647635911,4438,95,464.1168055084606,269.28934562656605,822.1661511350267,19.76003232209579,9.436867755392324,126.31828922495274,47.81281936686972,0.24992670525778848,0.8883749229239962,0.7840386915784875,0.8870512545653065,0.6629013960329246,0.02402846122497954,within
fish3,81.9,499,24.95,20.0,20.0,19.897663131188988,9.391968573653678,26.29589771855029,115.27759063005934,46.25313057314538,4244,1504,455.613580722366,261.2214907524956,801.7150714748616,19.76003232209579,9.436867755392324,126.31828922495274,47.81281936686972,0.13763080909319925,0.8883749229239962,0.7840386915784875,0.8870512545653065,0.6629013960329246,0.03293687087594206,within
fish3,81.9,2151,107.55,20.0,20.0,19.320731927226934,9.302880103203787,36.36414684502224,129.24461993968188,47.76687639942991,4843,14629,440.8756942081405,269.58537397044495,807.3210681785855,19.76003232209579,9.436867755392324,126.31828922495274,47.81281936686972,0.4393003948688552,0.8883749229239962,0.7840386915784875,0.8870512545653065,0.6629013960329246,0.015139325479106177,within
fish3,81.9,2156,107.8,20.0,20.0,19.328486166010762,8.943411384651343,36.48259683474544,126.84403677709052,47.4198370272553,4934,14697,443.6934156356812,269.6154813963148,811.988897031996,19.76003232209579,9.436867755392324,126.31828922495274,47.81281936686972,0.43154615608502667,0.8883749229239962,0.7840386915784875,0.8870512545653065,0.6629013960329246,0.021627721201900846,within
fish3,81.9,2665,133.25,20.0,20.0,19.574536411811856,10.5134588201312,6.870099403945571,126.19925204333664,47.48544071441464,2995,3677,467.6598958257983,266.83586906762656,794.3957648934248,19.76003232209579,9.436867755392324,126.31828922495274,47.81281936686972,0.18549591028393309,0.8883749229239962,0.7840386915784875,0.8870512545653065,0.6629013960329246,0.032815098799848404,within
fish3,81.9,2666,133.3,20.0,20.0,19.677656568738115,10.386220325850363,6.870099403945571,125.51478824904406,47.49671403971693,3009,3679,467.547517353576,266.7658690676266,794.4933864212027,19.76003232209579,9.436867755392324,126.31828922495274,47.81281936686972,0.08237575335767389,0.8883749229239962,0.7840386915784875,0.8870512545653065,0.6629013960329246,0.02943535714025453,within
fish3,81.9,2667,133.35,20.0,20.0,19.549576342085725,10.175605619882365,6.870099403945571,122.61821682971892,47.17264790745131,2926,3680,467.7770746452428,266.76676099470984,793.0638356399526,19.76003232209579,9.436867755392324,126.31828922495274,47.81281936686972,0.21045598001006383,0.8883749229239962,0.7840386915784875,0.8870512545653065,0.6629013960329246,0.03290336767224431,within
fish3,81.9,2668,133.4,20.0,20.0,19.662218044303312,10.047303320889919,6.870099403945571,121.31872759707646,47.1264305903482,2845,3665,467.47978297857617,266.8910904217932,791.2708734003694,19.76003232209579,9.436867755392324,126.31828922495274,47.81281936686972,0.09781427779247664,0.8883749229239962,0.7840386915784875,0.8870512545653065,0.6629013960329246,0.030892795586274176,within
fish3,81.9,2669,133.45,20.0,20.0,19.7923440701242,9.932359635732272,6.751649414222371,121.0012951127669,46.90452280024903,2834,3642,467.4189496452426,266.8937727134599,790.9927223587025,19.76003232209579,9.436867755392324,126.31828922495274,47.81281936686972,0.032311748028412524,0.8883749229239962,0.7840386915784875,0.8870512545653065,0.6629013960329246,0.02880753455335889,within
fish3,81.9,2671,133.55,20.0,20.0,20.038235931473537,9.77580028279506,6.751649414222371,118.32295852640462,46.716558047347995,2761,3634,467.46699652024273,266.8916242759599,789.5786207962026,19.76003232209579,9.436867755392324,126.31828922495274,47.81281936686972,0.2782036093777478,0.8883749229239962,0.7840386915784875,0.8870512545653065,0.6629013960329246,0.03405454927446093,within
fish3,81.9,2672,133.6,20.0,20.0,20.114187875442123,9.673245576243826,6.751649414222371,117.24170412672503,46.68879555175445,2763,3665,467.4070399230204,266.8930044842933,789.5600444073136,19.76003232209579,9.436867755392324,126.31828922495274,47.81281936686972,0.35415555334633453,0.8883749229239962,0.7840386915784875,0.8870512545653065,0.6629013960329246,0.03458371791259865,within
fish3,81.9,3853,192.65,20.0,20.0,20.248899131141314,10.103651856061688,3.553499691695985,129.21486064427788,48.58941097226489,5644,874,447.71434451766777,267.23687824502525,827.8312227626931,19.76003232209579,9.436867755392324,126.31828922495274,47.81281936686972,0.4888668090455255,0.8883749229239962,0.7840386915784875,0.8870512545653065,0.6629013960329246,0.033642650764721234,within
fish3,81.9,3854,192.7,20.0,20.0,20.246687028298467,9.9632658531612,3.553499691695985,127.45906221544038,48.52014681995405,5544,898,447.6235068238812,267.2384667866919,825.7419736105732,19.76003232209579,9.436867755392324,126.31828922495274,47.81281936686972,0.48665470620267826,0.8883749229239962,0.7840386915784875,0.8870512545653065,0.6629013960329246,0.026058467974882742,within
fish3,81.9,3855,192.75,20.0,20.0,20.23098189003655,9.909214639448354,4.382649619758381,127.15154949626545,48.53868628611868,5534,944,447.652829802035,267.2405956929419,825.5734254949768,19.76003232209579,9.436867755392324,126.31828922495274,47.81281936686972,0.47094956794076026,0.8883749229239962,0.7840386915784875,0.8870512545653065,0.6629013960329246,0.023916184387852688,within
fish3,81.9,3856,192.8,20.0,20.0,20.157738320192966,9.800156029577598,4.264199630035182,125.82230096821898,48.21741509219124,5462,915,447.60041658950615,267.24244465127526,824.0828612407814,19.76003232209579,9.436867755392324,126.31828922495274,47.81281936686972,0.39770599809717666,0.8883749229239962,0.7840386915784875,0.8870512545653065,0.6629013960329246,0.01775301547577783,within
fish3,81.9,3857,192.85,20.0,20.0,20.14750272499832,9.643607024935248,4.382649619758381,124.45337337963382,48.29407666049839,5389,1003,447.6199217978394,267.2420865783587,822.6420083761981,19.76003232209579,9.436867755392324,126.31828922495274,47.81281936686972,0.38747040290252954,0.8883749229239962,0.7840386915784875,0.8870512545653065,0.6629013960329246,0.016586369783426917,within
fish3,81.9,3858,192.9,20.0,20.0,20.155246404818694,9.528098322878241,4.501099609481581,122.16190763352387,48.11110202740824,5272,1050,447.66714395789626,267.24350584919193,820.3506498070883,19.76003232209579,9.436867755392324,126.31828922495274,47.81281936686972,0.39521408272290515,0.8883749229239962,0.7840386915784875,0.8870512545653065,0.6629013960329246,0.01720268227023722,within
fish3,81.9,6114,305.7,20.0,20.0,20.156231028160434,8.96273372081397,2.487449784187189,126.85395654222519,48.16306590618245,5062,272,463.190381940752,264.9534927757157,829.3838747164677,19.76003232209579,9.436867755392324,126.31828922495274,47.81281936686972,0.396198706064645,0.8883749229239962,0.7840386915784875,0.8870512545653065,0.6629013960329246,0.020464806842906504,within
fish3,81.9,6115,305.75,20.0,20.0,20.113537179319497,9.156425860197382,2.36899979446399,127.11187043572677,48.271688634014005,5050,264,463.1054253445096,264.95415683821574,829.0595821827253,19.76003232209579,9.436867755392324,126.31828922495274,47.81281936686972,0.35350485722370806,0.8883749229239962,0.7840386915784875,0.8870512545653065,0.6629013960329246,0.015871794060364253,within
