FishID,Weight (g),FrameIndex,Timestamp (s),FPS_Top,FPS_Front,Length (cm),Width (cm),Height (cm),Area (cm²),Perimeter (cm),TopMaskPixels,FrontMaskPixels,BlurTop,BlurFront,Score,_Truth_Length (cm),Width_truth (cm),Area_truth (cm²),Perimeter_truth (cm),_AbsError_Length (cm),_PerFishScale,_PerFishScale_Width,_PerFishScale_Perimeter,_PerFishScale_Area,_CompositeRelError,_SelectionMode
fish01,67.49,286,14.3,20.0,20.0,22.290329487954864,3.9450369364934663,14.145215075253669,57.09063600533949,49.91029680441435,3591,10787,455.0009677583481,266.6759407337506,793.4969084920988,20.80835491677989,3.7047248508619215,47.14461247637051,44.34499613098476,1.4819745711749732,0.9914870379850703,0.29313476243064474,0.7767257954665941,0.22481552035599275,0.11813875814514344,within
fish01,67.49,287,14.35,20.0,20.0,22.234126147966503,4.0039630055855735,14.145215075253669,56.633877393728945,49.75466958273687,3650,10809,455.251913944932,266.676735004584,794.928648949516,20.80835491677989,3.7047248508619215,47.14461247637051,44.34499613098476,1.4257712311866122,0.9914870379850703,0.29313476243064474,0.7767257954665941,0.22481552035599275,0.11814044091498384,within
fish01,67.49,288,14.4,20.0,20.0,21.62469244735046,4.018440620520796,14.145215075253669,55.963406037236425,49.50686096845555,3614,10860,455.2019052869821,266.683395160834,794.165300447816,20.80835491677989,3.7047248508619215,47.14461247637051,44.34499613098476,0.8163375305705678,0.9914870379850703,0.29313476243064474,0.7767257954665941,0.22481552035599275,0.10684298034841339,within
fish01,67.49,289,14.45,20.0,20.0,21.62469244735046,4.018440620520796,14.145215075253669,55.90054934756524,49.50533922508219,3586,10852,455.0999478078583,266.6818196400006,793.5017674478589,20.80835491677989,3.7047248508619215,47.14461247637051,44.34499613098476,0.8163375305705678,0.9914870379850703,0.29313476243064474,0.7767257954665941,0.22481552035599275,0.1065010828264958,within
fish01,67.49,290,14.5,20.0,20.0,21.62469244735046,4.018440620520796,14.145215075253669,55.636551250946304,49.36688353297574,3554,10881,454.8861239958399,266.6838053170839,792.6499293129237,20.80835491677989,3.7047248508619215,47.14461247637051,44.34499613098476,0.8163375305705678,0.9914870379850703,0.29313476243064474,0.7767257954665941,0.22481552035599275,0.10432058520726495,within
fish01,67.49,291,14.55,20.0,20.0,21.624695393481403,4.075039251516362,14.145215075253669,55.97178692919257,49.21390266450062,3554,10986,457.3374608627321,266.6810123483339,795.0984732110661,20.80835491677989,3.7047248508619215,47.14461247637051,44.34499613098476,0.8163404767015123,0.9914870379850703,0.29313476243064474,0.7767257954665941,0.22481552035599275,0.10905522674536518,within
fish01,67.49,292,14.6,20.0,20.0,21.431617756039604,4.018441484134191,14.145215075253669,55.38512449226159,48.99415341049108,3617,11215,457.29981763592,266.6856347441672,796.3254523800873,20.80835491677989,3.7047248508619215,47.14461247637051,44.34499613098476,0.6232628392597128,0.9914870379850703,0.29313476243064474,0.7767257954665941,0.22481552035599275,0.09856638310251327,within
fish01,67.49,293,14.65,20.0,20.0,21.431617756039604,4.075039251516362,14.145215075253669,55.791597752135196,48.927335682713824,3693,11196,457.3670224970312,266.68738604625054,797.9144085432816,20.80835491677989,3.7047248508619215,47.14461247637051,44.34499613098476,0.6232628392597128,0.9914870379850703,0.29313476243064474,0.7767257954665941,0.22481552035599275,0.10416444653976265,within
fish01,67.49,294,14.7,20.0,20.0,21.79229489053324,3.998567149100531,14.145215075253669,55.699407940617476,48.8411190521643,3623,11342,457.2614061775864,266.68663734833393,796.4080435259204,20.80835491677989,3.7047248508619215,47.14461247637051,44.34499613098476,0.9839399737533476,0.9914870379850703,0.29313476243064474,0.7767257954665941,0.22481552035599275,0.10236240022005086,within
fish01,67.49,331,16.55,20.0,20.0,22.159796737354963,3.43240185526899,14.806206433910384,47.599275864992016,46.421237751987036,4455,16159,459.5036716215157,264.45510741881264,813.0587790403284,20.80835491677989,3.7047248508619215,47.14461247637051,44.34499613098476,1.3514418205750722,0.9914870379850703,0.29313476243064474,0.7767257954665941,0.22481552035599275,0.04872955884844064,within
fish01,67.49,332,16.6,20.0,20.0,22.04862301317764,3.5164603695434744,14.806206433910384,48.0895580444272,46.376454356955996,4465,16513,459.4267055134902,264.42265299172936,813.1493585052195,20.80835491677989,3.7047248508619215,47.14461247637051,44.34499613098476,1.2402680963977488,0.9914870379850703,0.29313476243064474,0.7767257954665941,0.22481552035599275,0.044068899862692267,within
fish01,67.49,333,16.65,20.0,20.0,21.970113042758822,3.485899034663737,14.806206433910384,47.452610255759275,46.20356680754798,4413,16458,459.31215252429377,264.4270052079518,811.9991577322455,20.80835491677989,3.7047248508619215,47.14461247637051,44.34499613098476,1.1617581259789311,0.9914870379850703,0.29313476243064474,0.7767257954665941,0.22481552035599275,0.04083566975351583,within
